#{"t_start": 1711990683.188729, "env_id": "None"}
r,l,t
-696.826458,5000,140758.526977
-696.826458,5000,140769.057068
-696.826458,5000,140779.519159
-696.826458,5000,140789.895252
-696.826458,5000,140799.59118
-994.253931,5000,140910.102767
-977.99541,5000,141024.516283
-1346.188534,5000,141038.463403
-1346.188534,5000,141049.044872
-1346.188534,5000,141059.591159
-1346.188534,5000,141070.554792
-1346.188534,5000,141080.226021
-1083.391735,5000,141186.471944
-909.857912,5000,141294.635401
152.522713,5000,141308.96596
152.522713,5000,141320.028058
152.522713,5000,141330.909153
152.522713,5000,141341.724245
152.522713,5000,141351.518331
153.1088,5000,141458.882267
-1674.998831,5000,141565.529193
171.396516,5000,141579.939319
171.396516,5000,141590.605411
171.396516,5000,141601.462505
171.396516,5000,141612.129597
171.396516,5000,141622.161636
133.901846,5000,141726.752087
-823.915577,5000,141824.509936
-1420.974239,5000,141837.045045
-1420.974239,5000,141846.518127
-1420.974239,5000,141856.028211
-1420.974239,5000,141865.445292
-1420.974239,5000,141873.964366
-1037.627578,5000,141971.458215
116.211706,5000,142070.177079
-304.284657,5000,142084.082196
-304.284657,5000,142094.834289
-304.284657,5000,142104.572372
-304.284657,5000,142114.820465
-304.284657,5000,142123.918541
-303.793563,5000,142222.417398
-304.550788,5000,142319.653244
-306.567835,5000,142332.373355
-306.567835,5000,142341.929324
-306.567835,5000,142351.722407
-306.567835,5000,142361.539493
-306.567835,5000,142369.989566
148.99104,5000,142470.635426
-760.585105,5000,142568.296276
-770.566129,5000,142580.835384
-770.566129,5000,142590.847471
-770.566129,5000,142600.793559
-770.566129,5000,142610.644643
-770.566129,5000,142619.605723
-840.746686,5000,142719.441591
-925.59958,5000,142818.478451
-1005.285074,5000,142832.21015
-1005.285074,5000,142842.843755
-1005.285074,5000,142852.861843
-1005.285074,5000,142862.618928
-1005.285074,5000,142871.722007
.0,395,38833.57884
107.0,107,38839.435903
398.0,398,38852.040047
394.0,394,38865.202197
112.0,112,38870.55026
406.0,406,38883.132401
104.0,104,38888.796466
394.0,394,38899.512589
391.0,391,38910.815717
115.0,115,38916.385781
104.0,104,38921.744842
496.0,496,38935.920004
495.0,495,38950.48617
110.0,110,38955.6081
386.0,386,38967.71524
492.0,492,38982.157402
495.0,495,38996.574566
127.0,127,39010.497725
127.0,127,39013.806764
127.0,127,39016.918798
402.0,402,39020.732842
402.0,402,39024.608885
104.0,104,39030.28295
118.0,118,39036.050015
108.0,108,39041.522078
401.0,401,39054.59923
121.0,121,39060.509295
406.0,406,39073.353441
106.0,106,39078.870504
108.0,108,39084.359567
102.0,102,39089.91863
491.0,491,39105.438807
109.0,109,39111.267874
106.0,106,39116.726937
114.0,114,39122.534003
107.0,107,39128.344067
401.0,401,39140.761209
393.0,393,39153.701357
111.0,111,39159.497424
110.0,110,39164.843484
492.0,492,39179.417653
397.0,397,39190.945784
100.0,100,39196.07784
397.0,397,39207.676972
107.0,107,39212.791031
416.0,416,39224.669166
103.0,103,39230.178229
113.0,113,39235.53629
105.0,105,39241.235355
115.0,115,39246.867423
110.0,110,39252.26648
108.0,108,39257.742543
105.0,105,39263.269607
401.0,401,39275.761749
441.0,441,39288.935823
492.0,492,39303.516989
104.0,104,39308.754048
105.0,105,39313.887107
103.0,103,39319.31017
102.0,102,39324.751231
108.0,108,39330.436297
101.0,101,39335.406354
109.0,109,39341.19842
488.0,488,39356.940598
493.0,493,39371.909769
104.0,104,39377.721837
450.0,450,39391.950997
438.0,438,39404.25114
438.0,438,39407.813178
102.0,102,39411.208217
102.0,102,39414.233252
438.0,438,39418.050294
108.0,108,39423.901361
490.0,490,39438.790532
523.0,523,39454.954715
100.0,100,39460.035774
450.0,450,39473.108922
488.0,488,39486.377073
115.0,115,39491.794136
494.0,494,39505.480292
391.0,391,39517.091424
443.0,443,39530.392576
111.0,111,39536.028642
103.0,103,39541.2627
108.0,108,39546.54876
103.0,103,39551.872823
518.0,518,39566.76599
470.0,470,39580.554149
105.0,105,39586.06821
111.0,111,39591.442271
387.0,387,39603.294406
104.0,104,39608.748469
467.0,467,39623.417636
400.0,400,39635.949781
412.0,412,39649.19893
451.0,451,39662.717085
444.0,444,39677.14925
398.0,398,39690.2704
111.0,111,39695.816462
125.0,125,39701.78453
388.0,388,39714.459673
386.0,386,39727.031818
105.0,105,39732.410878
456.0,456,39746.585041
103.0,103,39755.650143
103.0,103,39758.640179
384.0,384,39762.28422
103.0,103,39765.528257
103.0,103,39768.582292
111.0,111,39773.840352
106.0,106,39779.315413
115.0,115,39784.756475
115.0,115,39789.906534
120.0,120,39795.5766
111.0,111,39800.572656
121.0,121,39806.288722
501.0,501,39820.507884
453.0,453,39833.718035
114.0,114,39839.067095
387.0,387,39850.929232
105.0,105,39856.600296
390.0,390,39868.44543
123.0,123,39874.268495
124.0,124,39879.978562
442.0,442,39892.886709
120.0,120,39898.631773
382.0,382,39911.585921
433.0,433,39925.41208
380.0,380,39937.813222
122.0,122,39944.131293
123.0,123,39949.609357
126.0,126,39955.518422
115.0,115,39961.183487
114.0,114,39966.863551
121.0,121,39973.119623
117.0,117,39979.00169
385.0,385,39991.518832
117.0,117,39998.157907
128.0,128,40004.264978
111.0,111,40009.890043
122.0,122,40015.86011
382.0,382,40027.955247
109.0,109,40033.39831
112.0,112,40038.946373
109.0,109,40044.430435
113.0,113,40049.849497
381.0,381,40061.217626
381.0,381,40071.504744
385.0,385,40082.323868
119.0,119,40087.79093
117.0,117,40092.875987
117.0,117,40098.32005
189.0,189,40105.606134
103.0,103,40111.004194
108.0,108,40116.739262
443.0,443,40129.570406
109.0,109,40134.855469
380.0,380,40147.563612
126.0,126,40150.652646
126.0,126,40153.950686
380.0,380,40157.729728
126.0,126,40160.811762
60.0,60,40165.287814
507.0,507,40179.85698
376.0,376,40191.408111
115.0,115,40197.162177
118.0,118,40202.840241
378.0,378,40214.826379
119.0,119,40220.543445
472.0,472,40235.391613
108.0,108,40240.789675
394.0,394,40253.456818
123.0,123,40259.291885
388.0,388,40271.832028
378.0,378,40284.305169
381.0,381,40296.702314
142.0,142,40302.993382
385.0,385,40314.803518
135.0,135,40321.265594
377.0,377,40333.405729
132.0,132,40339.018795
133.0,133,40344.959862
387.0,387,40356.611996
379.0,379,40367.687121
380.0,380,40378.864249
382.0,382,40389.61437
381.0,381,40400.675496
125.0,125,40406.053559
122.0,122,40411.774623
120.0,120,40417.230685
373.0,373,40428.696818
117.0,117,40434.177879
132.0,132,40440.252949
120.0,120,40446.226017
376.0,376,40457.95515
129.0,129,40464.035221
379.0,379,40475.565351
125.0,125,40481.365417
136.0,136,40487.69249
380.0,380,40500.266633
371.0,371,40512.062768
130.0,130,40515.0328
130.0,130,40518.31784
130.0,130,40521.321872
130.0,130,40524.536912
126.0,126,40530.110972
374.0,374,40542.338111
383.0,383,40554.987255
377.0,377,40567.410399
134.0,134,40573.766469
130.0,130,40579.871541
378.0,378,40592.262681
122.0,122,40598.664755
131.0,131,40604.488815
121.0,121,40610.331875
125.0,125,40616.630938
373.0,373,40628.62206
125.0,125,40634.729124
118.0,118,40640.60018
375.0,375,40651.756294
378.0,378,40662.975407
119.0,119,40668.573464
385.0,385,40679.842577
381.0,381,40691.071691
126.0,126,40696.780749
126.0,126,40702.606807
377.0,377,40714.444927
115.0,115,40720.178985
380.0,380,40732.042105
379.0,379,40743.732223
379.0,379,40755.389342
110.0,110,40761.111399
114.0,114,40766.844455
104.0,104,40772.193512
114.0,114,40777.927567
373.0,373,40790.510695
372.0,372,40802.580818
119.0,119,40808.739879
115.0,115,40814.638938
377.0,377,40826.510058
371.0,371,40839.403188
378.0,378,40851.821315
116.0,116,40858.070377
115.0,115,40863.978438
375.0,375,40876.19856
374.0,374,40890.783708
374.0,374,40894.505745
133.0,133,40897.613777
374.0,374,40901.273815
133.0,133,40904.645849
123.0,123,40910.726909
131.0,131,40916.954972
117.0,117,40922.795031
379.0,379,40934.675152
119.0,119,40939.885205
131.0,131,40945.807263
120.0,120,40951.468322
372.0,372,40962.712434
127.0,127,40968.376493
378.0,378,40979.831607
126.0,126,40985.746669
133.0,133,40991.872729
375.0,375,41003.944852
122.0,122,41009.305907
376.0,376,41021.458029
440.0,440,41034.46516
376.0,376,41046.421281
126.0,126,41052.32534
129.0,129,41057.950397
384.0,384,41069.954517
130.0,130,41076.16458
135.0,135,41082.366642
138.0,138,41089.01971
143.0,143,41095.661776
122.0,122,41101.654838
127.0,127,41107.704899
126.0,126,41113.643959
402.0,402,41126.884092
375.0,375,41139.250217
124.0,124,41145.541281
377.0,377,41158.216409
134.0,134,41164.387474
435.0,435,41178.448614
138.0,138,41185.587685
146.0,146,41191.901751
377.0,377,41204.542877
133.0,133,41210.790941
386.0,386,41222.892061
141.0,141,41229.161127
170.0,170,41235.50119
148.0,148,41241.800253
153.0,153,41248.192318
136.0,136,41254.132378
134.0,134,41259.888436
142.0,142,41265.983499
129.0,129,41271.798556
133.0,133,41277.507615
370.0,370,41288.460725
370.0,370,41291.777757
370.0,370,41295.704799
133.0,133,41298.709828
133.0,133,41302.092863
134.0,134,41308.512928
382.0,382,41320.423048
127.0,127,41326.054104
166.0,166,41333.155176
150.0,150,41339.711242
145.0,145,41346.332309
376.0,376,41358.087427
137.0,137,41364.602494
388.0,388,41377.411624
382.0,382,41389.578748
133.0,133,41396.08381
134.0,134,41402.96888
376.0,376,41414.673999
133.0,133,41420.991064
123.0,123,41427.228125
126.0,126,41433.55519
453.0,453,41447.831336
387.0,387,41460.581462
121.0,121,41466.792525
487.0,487,41481.940678
437.0,437,41495.696818
126.0,126,41501.85288
435.0,435,41515.306016
488.0,488,41529.292678
401.0,401,41540.685794
437.0,437,41553.311924
430.0,430,41565.585047
429.0,429,41578.323174
139.0,139,41584.597238
438.0,438,41597.931372
491.0,491,41612.521518
433.0,433,41625.648652
128.0,128,41631.597713
139.0,139,41645.548852
440.0,440,41649.106889
139.0,139,41652.428922
139.0,139,41655.451952
440.0,440,41659.418994
427.0,427,41673.104133
440.0,440,41686.769268
487.0,487,41701.974422
483.0,483,41716.686571
455.0,455,41730.922715
131.0,131,41737.007776
484.0,484,41752.334931
139.0,139,41758.730995
443.0,443,41772.764138
433.0,433,41785.848269
129.0,129,41792.135334
394.0,394,41805.484468
430.0,430,41818.056596
146.0,146,41824.382658
125.0,125,41830.36972
129.0,129,41836.010776
146.0,146,41841.763836
486.0,486,41855.301982
434.0,434,41867.488095
492.0,492,41882.022242
130.0,130,41888.296305
438.0,438,41901.022433
150.0,150,41907.7395
150.0,150,41914.317569
156.0,156,41921.029635
144.0,144,41927.4677
131.0,131,41933.36876
137.0,137,41939.481822
495.0,495,41954.13797
429.0,429,41967.996111
151.0,151,41974.667176
483.0,483,41989.012324
133.0,133,41995.263385
510.0,510,42003.022464
510.0,510,42006.7885
510.0,510,42010.596539
510.0,510,42014.550579
131.0,131,42017.676613
134.0,134,42024.107675
519.0,519,42040.293839
143.0,143,42046.920906
138.0,138,42053.312971
141.0,141,42059.620035
156.0,156,42066.398103
437.0,437,42079.886239
485.0,485,42095.245394
594.0,594,42111.67556
484.0,484,42124.795695
428.0,428,42136.730813
125.0,125,42142.655873
489.0,489,42156.09001
484.0,484,42169.85515
486.0,486,42184.701298
124.0,124,42190.348361
451.0,451,42203.68849
428.0,428,42216.563619
428.0,428,42229.496751
119.0,119,42235.048809
478.0,478,42249.259952
121.0,121,42255.290011
137.0,137,42261.489073
520.0,520,42277.080231
135.0,135,42283.311293
485.0,485,42298.002443
440.0,440,42312.312587
116.0,116,42317.908643
430.0,430,42331.691783
598.0,598,42347.34994
127.0,127,42350.513975
598.0,598,42354.465013
127.0,127,42357.722045
598.0,598,42361.551084
490.0,490,42376.660236
111.0,111,42382.548295
486.0,486,42397.507447
121.0,121,42403.054503
493.0,493,42416.631556
115.0,115,42422.397615
117.0,117,42427.885669
498.0,498,42441.355806
553.0,553,42456.236956
112.0,112,42461.918015
429.0,429,42474.724142
112.0,112,42480.738203
489.0,489,42494.843346
507.0,507,42509.366493
487.0,487,42523.925639
494.0,494,42538.540787
128.0,128,42544.830852
123.0,123,42550.375907
119.0,119,42556.432969
121.0,121,42562.475029
127.0,127,42568.57309
128.0,128,42574.137147
129.0,129,42580.2821
118.0,118,42586.355161
389.0,389,42599.02529
124.0,124,42604.914348
110.0,110,42610.918409
122.0,122,42616.827469
116.0,116,42622.538527
138.0,138,42628.920591
134.0,134,42635.344657
489.0,489,42650.478811
488.0,488,42665.793963
137.0,137,42671.713025
114.0,114,42677.418081
121.0,121,42683.408141
123.0,123,42689.567203
489.0,489,42703.398345
553.0,553,42716.583477
113.0,113,42719.740548
553.0,553,42723.570587
113.0,113,42726.809621
553.0,553,42730.63566
114.0,114,42736.329718
116.0,116,42741.973776
115.0,115,42747.664831
433.0,433,42760.502964
123.0,123,42766.335021
135.0,135,42772.758084
125.0,125,42778.665145
436.0,436,42791.812278
482.0,482,42806.081421
124.0,124,42811.887479
117.0,117,42817.773539
488.0,488,42832.374686
489.0,489,42846.718833
492.0,492,42862.154988
122.0,122,42867.863046
389.0,389,42880.732174
486.0,486,42895.981328
110.0,110,42901.899388
489.0,489,42917.599546
486.0,486,42932.845701
127.0,127,42938.771762
436.0,436,42952.847907
489.0,489,42968.236059
111.0,111,42974.049118
113.0,113,42979.697175
99.0,99,42985.112231
111.0,111,42990.901286
106.0,106,42996.382344
116.0,116,43002.002399
100.0,100,43007.080451
439.0,439,43019.355576
487.0,487,43032.76471
112.0,112,43038.213766
119.0,119,43043.713821
103.0,103,43049.393878
438.0,438,43062.893016
490.0,490,43078.170169
106.0,106,43087.290262
549.0,549,43091.225301
549.0,549,43095.233342
549.0,549,43099.085384
549.0,549,43103.385424
112.0,112,43109.031481
104.0,104,43114.652537
438.0,438,43127.977676
494.0,494,43142.334818
110.0,110,43148.094875
492.0,492,43163.39703
502.0,502,43179.023189
503.0,503,43194.688346
435.0,435,43208.514486
115.0,115,43214.231546
112.0,112,43219.916604
121.0,121,43226.143663
491.0,491,43241.496818
492.0,492,43256.707972
498.0,498,43271.739124
488.0,488,43286.997279
104.0,104,43291.996328
115.0,115,43297.833389
109.0,109,43302.846439
107.0,107,43308.074491
109.0,109,43313.438545
119.0,119,43319.124604
110.0,110,43324.393657
492.0,492,43338.181795
513.0,513,43352.373939
109.0,109,43358.322
120.0,120,43364.180058
110.0,110,43370.002117
114.0,114,43375.558172
494.0,494,43390.309323
436.0,436,43404.099463
516.0,516,43419.050612
120.0,120,43424.77067
607.0,607,43441.657841
127.0,127,43450.097927
127.0,127,43453.114955
127.0,127,43456.497992
127.0,127,43459.567022
127.0,127,43462.705056
37.0,37,43466.754095
128.0,128,43472.868158
126.0,126,43478.849215
495.0,495,43494.365372
117.0,117,43500.334433
497.0,497,43515.92759
125.0,125,43521.972651
491.0,491,43537.275805
494.0,494,43552.777965
129.0,129,43558.972025
496.0,496,43574.300179
491.0,491,43588.611324
127.0,127,43594.703386
123.0,123,43599.891441
121.0,121,43605.681499
492.0,492,43619.242634
120.0,120,43624.70469
115.0,115,43630.512748
613.0,613,43646.524832
133.0,133,43652.645894
117.0,117,43658.217949
818.0,818,43680.678178
494.0,494,43695.119322
529.0,529,43710.298366
497.0,497,43724.88951
112.0,112,43730.351566
123.0,123,43736.134624
500.0,500,43751.913784
493.0,493,43766.928935
551.0,551,43783.112098
195.0,195,43796.711237
538.0,538,43800.395272
195.0,195,43803.910312
195.0,195,43806.991341
538.0,538,43811.007383
406.0,406,43824.331514
122.0,122,43830.503579
496.0,496,43846.024734
492.0,492,43860.937887
127.0,127,43867.059947
495.0,495,43882.257101
514.0,514,43896.371243
491.0,491,43909.893379
112.0,112,43915.433437
122.0,122,43920.685489
555.0,555,43935.701639
492.0,492,43949.434779
552.0,552,43965.950946
517.0,517,43980.516094
119.0,119,43986.171149
450.0,450,43999.866287
490.0,490,44014.046433
491.0,491,44028.339576
122.0,122,44034.062636
544.0,544,44050.968804
549.0,549,44067.532972
496.0,496,44083.037127
117.0,117,44089.001188
626.0,626,44107.93238
493.0,493,44123.627537
114.0,114,44129.755599
941.0,941,44134.417646
114.0,114,44137.370677
941.0,941,44142.254726
941.0,941,44146.930774
112.0,112,44152.932834
507.0,507,44168.554991
536.0,536,44184.400152
113.0,113,44190.190209
496.0,496,44203.902348
502.0,502,44217.680478
492.0,492,44231.492608
118.0,118,44237.397665
531.0,531,44252.289806
530.0,530,44268.668964
115.0,115,44274.105013
113.0,113,44279.95107
114.0,114,44285.276122
499.0,499,44299.657257
500.0,500,44314.579399
116.0,116,44320.220453
116.0,116,44325.886505
494.0,494,44340.779647
117.0,117,44346.709704
110.0,110,44352.54576
114.0,114,44358.036816
490.0,490,44372.765951
116.0,116,44378.862011
501.0,501,44394.621158
113.0,113,44400.498214
490.0,490,44415.798361
124.0,124,44421.788416
121.0,121,44427.750474
121.0,121,44434.257535
495.0,495,44449.620682
137.0,137,44455.678739
503.0,503,44471.054886
121.0,121,44488.211051
121.0,121,44491.313078
605.0,605,44495.427117
605.0,605,44499.265152
121.0,121,44502.764185
53.0,53,44506.957228
125.0,125,44512.789281
125.0,125,44518.216334
425.0,425,44530.350448
133.0,133,44536.180504
119.0,119,44541.932559
498.0,498,44557.267705
497.0,497,44571.842843
126.0,126,44577.785898
496.0,496,44592.186037
505.0,505,44606.777175
124.0,124,44612.825232
517.0,517,44627.734373
130.0,130,44633.902431
134.0,134,44640.08049
131.0,131,44646.428551
500.0,500,44661.419693
128.0,128,44667.526753
127.0,127,44673.888813
126.0,126,44679.93187
134.0,134,44686.093927
504.0,504,44701.557075
140.0,140,44708.135138
504.0,504,44723.890287
129.0,129,44730.39535
499.0,499,44746.114497
130.0,130,44752.004553
125.0,125,44757.865609
540.0,540,44774.265766
502.0,502,44788.3589
492.0,492,44802.071029
493.0,493,44815.577159
129.0,129,44821.309212
136.0,136,44827.167268
134.0,134,44832.988323
138.0,138,44847.559463
612.0,612,44851.5735
612.0,612,44855.649539
138.0,138,44858.770568
138.0,138,44862.038599
144.0,144,44868.426661
138.0,138,44874.509717
136.0,136,44880.713776
495.0,495,44895.303915
498.0,498,44909.848053
419.0,419,44922.743176
550.0,550,44939.848337
131.0,131,44946.028396
129.0,129,44951.907453
137.0,137,44957.995512
143.0,143,44964.396571
502.0,502,44979.84272
138.0,138,44986.179778
409.0,409,44999.735908
491.0,491,45015.384056
428.0,428,45029.042185
502.0,502,45044.608333
496.0,496,45059.902478
134.0,134,45066.070537
146.0,146,45072.874602
554.0,554,45087.357739
137.0,137,45093.6458
147.0,147,45099.95786
132.0,132,45105.817915
495.0,495,45119.130559
152.0,152,45125.440616
554.0,554,45140.591761
552.0,552,45157.605921
536.0,536,45173.107069
164.0,164,45179.948134
617.0,617,45196.611294
617.0,617,45200.436329
144.0,144,45203.76836
144.0,144,45207.047393
144.0,144,45210.255423
510.0,510,45225.520566
784.0,784,45248.524786
217.0,217,45256.420861
613.0,613,45274.923037
557.0,557,45292.1932
149.0,149,45298.947264
614.0,614,45317.738442
612.0,612,45336.128617
611.0,611,45353.942788
550.0,550,45370.727945
150.0,150,45376.822005
149.0,149,45382.951063
424.0,424,45394.780176
624.0,624,45411.107332
154.0,154,45417.689392
504.0,504,45431.498524
616.0,616,45449.091691
553.0,553,45464.850842
135.0,135,45471.0659
601.0,601,45487.81606
688.0,688,45506.630237
148.0,148,45513.020298
145.0,145,45520.385368
145.0,145,45523.514397
145.0,145,45526.923431
1004.0,1004,45531.634475
145.0,145,45534.900506
501.0,501,45550.37767
140.0,140,45556.627713
842.0,842,45581.382948
148.0,148,45588.243014
146.0,146,45595.010076
140.0,140,45601.55314
139.0,139,45607.775197
639.0,639,45626.79838
145.0,145,45633.38344
141.0,141,45639.857503
559.0,559,45656.606663
145.0,145,45663.175724
912.0,912,45686.198944
157.0,157,45692.454003
154.0,154,45699.170065
155.0,155,45705.445127
625.0,625,45721.65528
1184.0,1184,45752.06457
146.0,146,45758.284628
559.0,559,45774.209779
5000.0,5000,45846.459465
140.0,140,45849.524496
140.0,140,45852.750525
140.0,140,45855.730553
140.0,140,45859.163586
141.0,141,45865.703649
1133.0,1133,45897.450952
146.0,146,45904.187015
605.0,605,45922.604192
884.0,884,45947.657429
145.0,145,45954.487494
149.0,149,45961.415557
142.0,142,45967.90962
623.0,623,45984.183777
556.0,556,45998.964915
161.0,161,46005.148974
145.0,145,46011.582034
1824.0,1824,46055.373453
144.0,144,46061.400509
1289.0,1289,46094.723825
143.0,143,46146.783318
5000.0,5000,46158.341429
5000.0,5000,46170.753547
5000.0,5000,46183.115664
143.0,143,46186.360694
3597.0,3597,46280.408588
148.0,148,46286.238645
138.0,138,46292.587704
861.0,861,46313.564903
159.0,159,46319.825028
642.0,642,46336.616186
151.0,151,46342.792246
612.0,612,46361.419423
144.0,144,46367.869485
163.0,163,46375.008552
145.0,145,46381.654617
830.0,830,46403.760825
624.0,624,46421.025988
142.0,142,46427.007046
617.0,617,46445.768223
150.0,150,46452.391287
194.0,194,46459.771357
148.0,148,46483.019578
5000.0,5000,46495.361695
148.0,148,46498.524724
148.0,148,46501.718755
5000.0,5000,46514.046872
2404.0,2404,46577.851483
169.0,169,46584.655543
167.0,167,46591.190607
165.0,165,46597.754668
156.0,156,46604.023726
161.0,161,46610.414788
740.0,740,46629.233967
167.0,167,46635.601028
162.0,162,46642.378094
826.0,826,46665.470311
1344.0,1344,46699.554583
1218.0,1218,46731.028881
619.0,619,46749.681059
557.0,557,46765.955212
614.0,614,46784.341387
829.0,829,46805.265586
829.0,829,46809.721628
163.0,163,46812.96366
829.0,829,46817.391701
829.0,829,46821.853744
168.0,168,46829.109812
614.0,614,46847.622989
559.0,559,46864.923153
654.0,654,46883.413329
559.0,559,46898.089469
174.0,174,46904.532529
633.0,633,46920.986685
173.0,173,46927.440748
835.0,835,46948.705949
173.0,173,46956.25802
166.0,166,46963.224087
2398.0,2398,47021.744644
824.0,824,47045.363867
163.0,163,47052.577935
148.0,148,47058.850995
165.0,165,47065.61606
618.0,618,47084.097234
175.0,175,47091.671308
608.0,608,47110.744488
613.0,613,47123.059606
156.0,156,47126.130634
156.0,156,47129.261665
613.0,613,47133.406703
156.0,156,47136.560736
177.0,177,47144.439809
177.0,177,47151.422875
613.0,613,47169.983051
165.0,165,47177.15512
3982.0,3982,47267.45198
729.0,729,47287.365167
156.0,156,47293.598226
172.0,172,47300.768293
162.0,162,47307.823359
614.0,614,47325.62153
612.0,612,47344.223705
673.0,673,47363.56389
154.0,154,47369.831949
149.0,149,47376.501013
157.0,157,47383.251076
164.0,164,47390.410147
729.0,729,47411.910349
147.0,147,47418.597412
147.0,147,47425.275476
149.0,149,47434.586567
736.0,736,47438.855607
736.0,736,47443.255647
736.0,736,47447.636689
736.0,736,47451.710728
158.0,158,47458.855797
150.0,150,47465.486859
152.0,152,47472.101924
1726.0,1726,47512.095303
156.0,156,47518.305362
557.0,557,47533.918508
555.0,555,47549.795659
170.0,170,47557.430732
736.0,736,47577.318921
611.0,611,47594.581085
779.0,779,47615.366282
151.0,151,47621.876343
158.0,158,47628.446406
558.0,558,47645.802572
169.0,169,47653.081641
166.0,166,47660.022707
167.0,167,47667.015773
156.0,156,47673.778836
616.0,616,47692.270012
148.0,148,47698.933076
138.0,138,47705.200135
165.0,165,47712.332204
136.0,136,47718.564262
165.0,165,47725.724331
563.0,563,47743.015494
552.0,552,47759.41765
156.0,156,47766.244716
162.0,162,47774.487795
162.0,162,47777.991828
556.0,556,47781.653862
162.0,162,47785.058896
162.0,162,47788.279925
173.0,173,47795.17099
156.0,156,47801.560051
555.0,555,47816.214184
716.0,716,47834.827356
150.0,150,47841.358413
498.0,498,47856.294548
151.0,151,47862.570606
148.0,148,47868.891663
150.0,150,47875.287722
553.0,553,47891.107866
556.0,556,47906.82801
552.0,552,47922.718153
150.0,150,47929.304214
553.0,553,47946.065367
158.0,158,47952.601426
552.0,552,47968.925576
152.0,152,47975.596637
151.0,151,47982.355699
149.0,149,47989.238758
497.0,497,48005.011903
144.0,144,48011.374962
558.0,558,48028.404115
143.0,143,48034.963177
557.0,557,48051.495325
552.0,552,48068.231478
142.0,142,48074.707536
611.0,611,48091.047685
558.0,558,48105.77582
552.0,552,48112.662883
163.0,163,48115.952914
163.0,163,48119.459013
552.0,552,48123.114044
552.0,552,48127.09308
148.0,148,48133.547138
554.0,554,48149.19028
495.0,495,48162.975405
498.0,498,48177.560541
141.0,141,48183.519594
148.0,148,48189.885651
148.0,148,48196.465711
145.0,145,48202.746769
153.0,153,48209.316829
495.0,495,48224.069963
142.0,142,48230.36702
142.0,142,48236.93608
489.0,489,48251.961216
486.0,486,48266.576349
143.0,143,48273.083409
151.0,151,48279.78147
494.0,494,48295.21361
487.0,487,48310.456748
489.0,489,48325.745888
145.0,145,48332.461948
144.0,144,48338.584006
138.0,138,48344.932064
494.0,494,48360.476203
601.0,601,48377.672359
550.0,550,48392.779499
498.0,498,48406.33062
141.0,141,48412.019672
146.0,146,48418.134729
135.0,135,48423.87578
134.0,134,48429.818836
139.0,139,48436.360894
136.0,136,48442.554951
492.0,492,48456.490078
171.0,171,48466.811173
488.0,488,48470.692206
171.0,171,48473.955238
171.0,171,48477.372269
171.0,171,48480.668297
148.0,148,48487.199357
553.0,553,48502.915502
492.0,492,48517.622635
500.0,500,48533.239776
138.0,138,48539.932836
551.0,551,48556.224984
610.0,610,48574.30515
135.0,135,48580.540206
553.0,553,48597.598363
132.0,132,48603.95942
132.0,132,48610.099475
142.0,142,48616.379532
498.0,498,48631.712671
147.0,147,48638.495733
140.0,140,48644.998794
128.0,128,48650.922847
497.0,497,48666.138986
138.0,138,48671.954038
138.0,138,48678.317095
144.0,144,48683.882146
139.0,139,48689.998201
133.0,133,48695.770257
495.0,495,48709.090375
136.0,136,48715.026431
610.0,610,48730.998578
140.0,140,48737.395634
491.0,491,48751.130758
139.0,139,48757.393815
140.0,140,48763.764873
555.0,555,48779.86302
438.0,438,48793.394145
438.0,438,48806.482263
164.0,164,48813.575328
132.0,132,48820.981395
601.0,601,48824.917431
601.0,601,48829.064467
601.0,601,48833.053503
601.0,601,48836.92554
440.0,440,48850.947668
619.0,619,48869.093833
143.0,143,48875.733894
498.0,498,48891.198037
143.0,143,48897.599091
826.0,826,48921.502308
141.0,141,48928.014368
723.0,723,48949.01256
153.0,153,48955.783623
721.0,721,48975.5958
708.0,708,48993.404963
145.0,145,48999.35902
153.0,153,49005.716076
156.0,156,49012.000132
824.0,824,49033.069323
733.0,733,49052.631502
155.0,155,49058.842559
167.0,167,49065.566619
610.0,610,49082.354773
163.0,163,49089.219836
179.0,179,49096.249898
721.0,721,49117.007089
156.0,156,49123.744151
613.0,613,49141.616312
721.0,721,49151.250401
139.0,139,49154.260428
721.0,721,49158.421465
139.0,139,49161.441492
721.0,721,49165.637532
795.0,795,49188.489739
605.0,605,49207.039908
156.0,156,49213.792968
614.0,614,49231.533129
163.0,163,49238.623196
555.0,555,49255.51435
720.0,720,49274.690524
611.0,611,49290.703669
164.0,164,49297.053727
156.0,156,49303.171783
889.0,889,49325.173982
721.0,721,49344.100156
549.0,549,49359.522297
549.0,549,49375.029438
818.0,818,49396.929638
220.0,220,49405.183711
206.0,206,49413.074782
611.0,611,49431.173949
163.0,163,49438.148012
549.0,549,49454.338157
190.0,190,49464.907254
190.0,190,49467.996282
5000.0,5000,49480.150393
190.0,190,49483.329422
5000.0,5000,49495.349531
243.0,243,49504.385613
162.0,162,49511.159676
202.0,202,49518.879745
610.0,610,49536.980909
5000.0,5000,49649.629937
411.0,411,49662.048047
5000.0,5000,49757.480916
296.0,296,49760.703946
5000.0,5000,49772.87606
296.0,296,49776.148087
296.0,296,49779.544117
251.0,251,49789.140204
5000.0,5000,49907.33428
