#{"t_start": 1707317816.0819433, "env_id": "None"}
r,l,t
4980.811169,5000,177019.82387
4982.255565,5000,177106.867949
4993.616174,5000,177193.441143
5004.285362,5000,177280.529359
5016.056111,5000,177366.913279
5125.299338,5000,177453.568269
5183.290073,5000,177539.734475
4915.281615,5000,177626.35895
4955.281944,5000,177713.145781
5011.831068,5000,177799.353842
5028.284712,5000,177886.423363
5050.183447,5000,177972.515659
4935.657691,5000,178059.027871
5033.146893,5000,178145.213101
-1744.461784,5000,178231.774316
-278.863649,5000,178317.973403
5011.308977,5000,178404.715331
5167.261201,5000,178492.69484
5037.158785,5000,178579.147743
4954.9031,5000,178667.49973
5041.863693,5000,178755.397761
4943.338355,5000,178844.24188
5012.354752,5000,178932.995806
4866.808129,5000,179020.658868
4850.703304,5000,179108.693202
5065.126096,5000,179196.328069
4946.989023,5000,179283.704125
2392.004905,5000,179370.649955
4941.685434,5000,179458.40201
4998.671047,5000,179545.422279
5161.960108,5000,179632.821319
5001.837571,5000,179719.851528
950.784622,5000,179806.885598
5013.727516,5000,179894.756909
4969.873353,5000,179981.487105
4913.120942,5000,180068.174033
4983.637823,5000,180154.562872
-1010.125231,5000,180241.791231
4807.508377,5000,180329.572087
4973.317804,5000,180417.225033
3554.240177,5000,180503.742895
5017.83525,5000,180591.561663
5001.898111,5000,180679.051542
4967.923087,5000,180765.772531
4983.029502,5000,180853.31746
4978.290684,5000,180940.732372
4832.373301,5000,181028.335416
5005.334309,5000,181115.613184
5068.201681,5000,181203.345365
4901.964949,5000,181290.523551
4988.942459,5000,181378.26066
4949.061714,5000,181465.989026
4965.462558,5000,181553.820102
4288.648409,5000,181641.114071
4297.107693,5000,181729.411983
4972.493882,5000,181816.48209
4968.938439,5000,181903.667096
5021.212176,5000,181991.021804
4946.624943,5000,182078.339084
357.92297,5000,182166.244414
679.303278,5000,182252.968631
4817.45494,5000,182338.932657
407.370329,5000,182425.662619
5039.526759,5000,182512.964545
4998.284423,5000,182600.412607
4988.680988,5000,182687.823621
-1284.028985,5000,182773.963704
4762.803314,5000,182860.865476
4778.465699,5000,182947.956643
4775.773132,5000,183034.052493
5133.45352,5000,183121.120429
4982.804033,5000,183207.894251
2119.003023,5000,183295.041531
4987.641995,5000,183383.465779
4930.46078,5000,183471.634915
4861.362347,5000,183558.093017
4967.979344,5000,183645.039962
-1656.165869,5000,183731.615889
5032.190736,5000,183818.627869
4852.155777,5000,183906.356934
4922.425756,5000,183993.305735
2393.673215,5000,184080.014772
4943.352374,5000,184167.943974
4911.210355,5000,184255.146013
4853.530232,5000,184341.916749
4970.430684,5000,184429.534895
4202.476226,5000,184517.543211
4987.913297,5000,184605.102659
5033.634481,5000,184691.754669
4991.435312,5000,184779.451611
4992.7869,5000,184866.668659
4993.199181,5000,184953.731587
4985.993093,5000,185041.577549
4985.456371,5000,185129.036315
5001.782869,5000,185217.293197
4990.774378,5000,185304.163179
4978.979164,5000,185391.106584
4992.722879,5000,185477.99336
4959.838717,5000,185565.344004
4971.89296,5000,185653.251873
4985.799948,5000,185740.945799
4580.718842,5000,185827.399706
5187.908238,5000,185914.440334
4837.391393,5000,186000.54998
4985.553464,5000,186088.383791
4989.762095,5000,186175.236028
4986.330827,5000,186263.042731
4982.72188,5000,186351.553538
4990.754461,5000,186438.249367
4990.316534,5000,186524.757298
4984.239007,5000,186612.154036
5084.925669,5000,186699.19826
4987.014434,5000,186784.890201
4994.210931,5000,186872.51886
4979.930338,5000,186960.215775
4978.320302,5000,187046.016309
4985.629628,5000,187132.527073
4946.005171,5000,187219.828679
4979.244324,5000,187306.447516
4989.869169,5000,187392.1733
4995.818853,5000,187479.269977
4985.654443,5000,187565.141015
4924.354231,5000,187652.465987
4996.799176,5000,187739.817203
4994.141395,5000,187826.323832
4971.159512,5000,187912.957084
4990.059649,5000,187999.067818
4990.953591,5000,188085.412798
4933.860038,5000,188171.939556
5022.419154,5000,188258.278159
4970.864157,5000,188345.758152
4927.223104,5000,188431.982921
4994.939223,5000,188517.590456
4968.4912,5000,188603.840701
4990.948857,5000,188690.600457
4173.461644,5000,188777.158434
4948.806874,5000,188863.649351
4965.52221,5000,188949.539962
4490.656838,5000,189037.339063
4812.100605,5000,189126.284404
4936.303265,5000,189212.043281
4671.405464,5000,189298.537312
4978.464502,5000,189387.010376
4952.95975,5000,189474.459309
4988.032965,5000,189561.214247
4985.526506,5000,189648.442315
4988.381584,5000,189736.19526
4984.357444,5000,189822.959254
4961.861391,5000,189909.34303
4987.184183,5000,189996.111887
4993.999107,5000,190082.062745
5040.494424,5000,190167.463415
5002.399566,5000,190253.995356
4988.715256,5000,190341.024055
4986.449695,5000,190427.424251
4983.532766,5000,190518.069293
4988.338054,5000,190605.168159
4981.402774,5000,190691.960258
4974.263273,5000,190778.597153
4924.162805,5000,190865.063396
4911.350221,5000,190950.879263
4915.193329,5000,191037.888148
4999.864678,5000,191125.202226
5034.784351,5000,191211.449206
4982.964337,5000,191298.515317
5148.577851,5000,191385.028305
4936.074853,5000,191471.273167
4972.596791,5000,191557.364064
4990.758334,5000,191643.364301
4901.96589,5000,191729.947537
4967.100333,5000,191816.423764
4981.15774,5000,191903.346947
75.656486,5000,191989.923919
4986.265789,5000,192076.432097
4915.059228,5000,192162.877895
4930.924254,5000,192250.585903
4675.832313,5000,192336.524053
2156.430032,5000,192423.316249
3340.961928,5000,192509.180101
4637.823786,5000,192595.84579
1400.149002,5000,192682.36543
-326.305719,5000,192768.666041
-309.834038,5000,192855.522476
2719.468913,5000,192941.385406
4108.724982,5000,193028.153072
4343.651169,5000,193114.702059
2580.104187,5000,193201.390651
3384.050574,5000,193287.094152
3444.710875,5000,193373.927614
3985.98321,5000,193459.539992
4616.238512,5000,193547.166775
3975.927254,5000,193633.341619
4708.872709,5000,193720.044437
4772.941948,5000,193807.277115
4865.683122,5000,193893.849224
4886.497714,5000,193980.152589
4918.319092,5000,194066.607071
4822.419552,5000,194153.232202
4991.646437,5000,194240.051765
5011.926714,5000,194326.088387
4759.828958,5000,194411.841806
4737.473995,5000,194498.077479
4123.77327,5000,194583.938813
4682.086422,5000,194671.004581
4740.96865,5000,194757.623351
-120.754551,5000,194843.352268
-192.551043,5000,194930.868843
4357.853029,5000,195016.756184
4996.597097,5000,195103.027659
-27.666527,5000,195189.221107
4665.180249,5000,195275.587507
4960.911103,5000,195362.557984
4989.34702,5000,195449.724431
4994.108062,5000,195536.538978
4984.912039,5000,195622.531713
4974.432254,5000,195710.163365
4993.08999,5000,195796.458082
4760.04534,5000,195883.102965
3372.903195,5000,195970.458441
-252.538748,5000,196057.243069
-80.57698,5000,196143.335458
-199.260628,5000,196229.406606
683.516311,5000,196315.404878
2963.613378,5000,196401.283173
2346.899105,5000,196488.905264
2214.27606,5000,196577.121694
-299.002784,5000,196663.277841
1442.079034,5000,196749.945149
918.707212,5000,196836.756634
4932.756874,5000,196924.114342
3544.199706,5000,197009.912007
4900.270516,5000,197096.430429
4921.150935,5000,197182.597832
4031.056323,5000,197269.046575
4923.12841,5000,197355.344931
171.765915,5000,197442.221647
4823.580232,5000,197528.229189
4966.786798,5000,197614.297509
3141.499021,5000,197701.470436
4908.197085,5000,197788.159958
2094.963663,5000,197874.117007
4948.785039,5000,197962.05049
4957.84116,5000,198048.096688
5124.577245,5000,198134.955951
4961.575462,5000,198220.967165
3819.650051,5000,198306.902678
4901.365789,5000,198392.880837
4938.775595,5000,198480.974268
-280.419263,5000,198566.892473
-226.100411,5000,198653.972857
-59.735921,5000,198741.603528
-257.733013,5000,198828.03094
-197.941336,5000,198914.876184
3798.392081,5000,199001.657368
-318.952339,5000,199087.605565
3749.413302,5000,199173.99685
4005.566171,5000,199262.668997
4816.473076,5000,199349.192376
4805.908565,5000,199435.782762
3870.484562,5000,199523.614989
4876.709301,5000,199610.451523
3534.077209,5000,199696.528683
4566.410491,5000,199782.253228
2575.920614,5000,199868.436342
3969.195673,5000,199955.340723
4541.039719,5000,200041.892411
4364.830132,5000,200126.659654
4984.268771,5000,200214.335884
3997.697644,5000,200302.612178
2808.080551,5000,200389.415481
4325.166738,5000,200475.663705
4868.124259,5000,200562.675127
-71.173252,5000,200649.13249
4911.450934,5000,200736.240643
4862.694443,5000,200823.616946
2342.381299,5000,200910.671233
4953.77405,5000,200998.804401
2566.932693,5000,201084.824842
5017.900674,5000,201171.651907
4897.288483,5000,201259.837144
4019.662716,5000,201347.347527
500.491933,5000,201434.179776
2841.318225,5000,201521.396785
5111.511019,5000,201609.175913
1417.418184,5000,201696.520056
4289.741562,5000,201783.815146
4112.424563,5000,201871.284312
12.081607,5000,201958.929584
-257.98948,5000,202046.392879
-405.125295,5000,202133.216106
-212.313114,5000,202220.752436
2546.639871,5000,202308.571749
2015.711782,5000,202395.818413
4445.73477,5000,202483.170123
4043.796239,5000,202570.933485
4538.042999,5000,202659.42913
-206.338189,5000,202747.260426
-197.765736,5000,202835.353593
3579.742171,5000,202923.648456
3631.161465,5000,203011.664113
3298.952192,5000,203099.570036
3358.53972,5000,203186.789525
1132.27576,5000,203274.500879
4013.09831,5000,203361.864262
4160.695265,5000,203449.63587
4171.323344,5000,203537.652499
4085.13293,5000,203625.50861
46.243661,5000,203713.14597
3955.984223,5000,203800.783255
4478.910245,5000,203888.261236
-363.105736,5000,203974.458086
4192.049621,5000,204061.584647
4495.702463,5000,204148.985656
4893.961,5000,204237.37033
4074.334916,5000,204324.854578
4579.668004,5000,204412.034544
4386.129056,5000,204499.590947
4309.076245,5000,204587.38832
4475.472293,5000,204674.870549
4373.73047,5000,204762.485961
4240.08554,5000,204849.968392
4525.539079,5000,204937.62578
4453.145081,5000,205024.899369
3940.183094,5000,205112.608589
4636.289712,5000,205200.325627
-139.523234,5000,205287.897812
4981.37862,5000,205375.443073
34.016772,5000,205462.141166
2766.626283,5000,205549.607351
3733.682761,5000,205636.679367
-111.371906,5000,205724.558815
5018.778976,5000,205812.489164
3666.696595,5000,205900.969223
4981.384715,5000,205988.589073
4979.379188,5000,206075.579281
4969.19185,5000,206163.215494
4939.722547,5000,206250.713965
3881.032878,5000,206338.214414
4808.00687,5000,206425.903745
-289.810631,5000,206514.343015
5075.800017,5000,206601.383533
5010.910679,5000,206690.353623
-1425.665109,5000,206776.491705
-242.579688,5000,206865.731184
4970.130165,5000,206953.613288
4982.33125,5000,207041.383275
4947.199442,5000,207128.833656
4960.339045,5000,207216.21574
4987.316983,5000,207304.04186
4252.703442,5000,207391.413399
4879.67773,5000,207478.952537
130.661855,5000,207566.561028
216.523772,5000,207654.261052
4579.889325,5000,207742.019394
2115.758907,5000,207830.430805
553.033291,5000,207918.124272
-461.420262,5000,208005.477411
-489.973409,5000,208092.65018
-481.4021,5000,208180.09512
4984.632278,5000,208267.650448
4989.507303,5000,208355.65703
4495.036551,5000,208443.497301
1526.814976,5000,208530.589658
-310.730805,5000,208617.838896
-366.814616,5000,208705.592379
-57.345998,5000,208792.337617
-321.743873,5000,208879.792719
4868.835067,5000,208968.055802
-85.115293,5000,209055.820134
4744.827588,5000,209143.802602
-31.209721,5000,209231.335076
4612.382384,5000,209319.166378
-281.317887,5000,209406.780849
-361.648558,5000,209494.246303
4603.56091,5000,209582.011554
-423.882943,5000,209669.794222
-418.547114,5000,209756.798597
2209.427951,5000,209845.195203
-405.636344,5000,209932.545232
47.138261,5000,210019.943815
3980.944812,5000,210108.364368
4938.531406,5000,210196.048689
5175.557799,5000,210284.740188
3829.860178,5000,210372.553434
4558.8214,5000,210460.576783
4972.95563,5000,210548.281309
4952.695734,5000,210634.976684
4510.159749,5000,210722.459832
4972.138095,5000,210809.523933
4528.198362,5000,210896.131044
4973.157885,5000,210983.743064
-301.031094,5000,211070.891346
4999.827439,5000,211158.608275
5022.621989,5000,211245.944485
-381.387619,5000,211333.324371
4984.328455,5000,211420.863417
4964.66267,5000,211508.076527
4948.641991,5000,211596.637804
4918.498436,5000,211683.975127
4984.021094,5000,211772.382343
4957.681165,5000,211859.587654
-369.635048,5000,211947.031063
5005.067308,5000,212034.538265
4971.745595,5000,212121.892436
4960.981293,5000,212208.626386
4968.655363,5000,212296.41058
4972.896572,5000,212384.486164
4958.927703,5000,212472.123453
4902.520934,5000,212559.771467
4356.18252,5000,212647.59737
4979.13665,5000,212735.621664
4967.096196,5000,212822.737694
4955.986608,5000,212910.381967
4962.59088,5000,212998.667084
-174.551627,5000,213085.64737
2997.505475,5000,213173.390718
-274.461426,5000,213261.429875
702.447413,5000,213349.24309
4343.046224,5000,213436.866586
-266.761143,5000,213524.33363
2280.442942,5000,213611.890026
4864.232486,5000,213699.34327
4832.995602,5000,213786.989845
4862.884076,5000,213874.723257
-247.637039,5000,213961.759336
2694.592803,5000,214049.536721
14.370152,5000,214137.760945
3630.747272,5000,214225.654739
-1564.127459,5000,214312.808922
1050.665533,5000,214399.785913
4958.030065,5000,214488.264941
1662.507258,5000,214575.274965
485.793856,5000,214662.475634
-178.293564,5000,214750.290783
171.402959,5000,214837.017817
182.421713,5000,214924.856935
125.136006,5000,215012.802392
2332.909495,5000,215099.799182
445.327829,5000,215187.830574
-10.298472,5000,215274.986586
2030.186312,5000,215362.800731
8.130065,5000,215450.41992
4315.605694,5000,215537.699175
-26.564438,5000,215624.647309
-173.090734,5000,215712.117423
-273.594735,5000,215800.054103
-276.029353,5000,215887.588593
4336.887838,5000,215974.733524
-1559.95759,5000,216062.075296
-189.056285,5000,216150.268792
4943.941598,5000,216237.43783
3268.015442,5000,216325.501696
4951.651094,5000,216413.432966
4902.641547,5000,216500.297812
3640.762226,5000,216588.2222
4967.215254,5000,216676.326825
5008.503211,5000,216764.101625
4984.404498,5000,216852.244755
5006.773048,5000,216940.187984
4996.669943,5000,217027.68725
4707.959018,5000,217115.437501
2567.409878,5000,217203.286623
4331.468788,5000,217295.353809
4414.386466,5000,217393.097604
4465.76865,5000,217484.878767
3720.196205,5000,217572.617857
3566.604847,5000,217660.580645
4513.951225,5000,217747.610079
4975.658103,5000,217835.450269
4949.153789,5000,217923.552442
4974.246239,5000,218011.593736
3462.567136,5000,218099.381375
4435.604298,5000,218186.894212
4200.606159,5000,218274.871277
3734.550693,5000,218362.244206
3314.147741,5000,218450.154237
5235.589897,5000,218538.180612
3756.515839,5000,218625.646788
4995.542522,5000,218712.477333
4067.11343,5000,218800.283066
4947.814026,5000,218888.419047
4921.474784,5000,218976.292146
5001.817246,5000,219064.083247
4968.810005,5000,219152.014243
4981.42424,5000,219239.784551
4977.011246,5000,219327.236612
4986.700837,5000,219414.413216
4981.669435,5000,219502.728074
5014.503508,5000,219590.73807
4897.68456,5000,219678.152245
4449.111951,5000,219766.494178
4973.310408,5000,219853.754848
4973.856191,5000,219941.413771
4961.467852,5000,220029.181987
5006.030405,5000,220116.98262
4917.95792,5000,220204.364348
4911.093338,5000,220292.180264
4969.4076,5000,220380.150095
4970.1896,5000,220467.62603
4991.140677,5000,220554.936983
5026.922226,5000,220642.933168
4956.767065,5000,220731.066724
4858.290974,5000,220818.968593
4941.014176,5000,220906.850937
1503.725824,5000,220994.468796
2674.751722,5000,221082.783247
1266.788431,5000,221170.142175
4418.984046,5000,221258.030839
4052.987929,5000,221344.379494
4746.151193,5000,221431.327618
4761.850654,5000,221519.528235
631.245477,5000,221607.955207
1198.601225,5000,221695.358283
-237.020794,5000,221782.572663
246.102405,5000,221870.344845
1473.003238,5000,221957.608076
3980.82905,5000,222044.711926
4736.975627,5000,222131.596051
4798.927577,5000,222219.391864
3912.526,5000,222306.282093
2103.728403,5000,222394.322524
2166.224981,5000,222482.574692
3568.009079,5000,222570.540682
4959.350802,5000,222657.154604
4993.086887,5000,222744.786689
5011.617482,5000,222832.374762
4908.839174,5000,222920.050607
4989.396563,5000,223009.030734
2406.220558,5000,223096.983995
2551.704119,5000,223184.564232
-315.461674,5000,223271.975287
-204.368493,5000,223359.601514
4382.766866,5000,223447.460777
241.457486,5000,223534.982198
-228.127007,5000,223622.4032
-193.157665,5000,223709.895485
-171.580625,5000,223798.514831
297.189039,5000,223886.289787
1089.084111,5000,223974.06035
1645.35754,5000,224061.225217
4955.25051,5000,224148.615244
4354.405965,5000,224236.508163
932.09461,5000,224324.362467
4005.503999,5000,224411.572671
3207.13844,5000,224499.850883
4998.679961,5000,224587.275205
3441.047047,5000,224675.518136
4041.623174,5000,224763.154536
4517.738591,5000,224850.806943
4976.22242,5000,224939.028005
-469.927163,5000,225026.680239
4507.079698,5000,225114.39063
5003.487332,5000,225201.373666
4891.366016,5000,225288.817773
-272.764864,5000,225376.902787
552.811474,5000,225464.791642
4722.914975,5000,225552.855497
4920.014125,5000,225640.129882
4930.419007,5000,225728.204618
4941.184394,5000,225815.056017
1102.430835,5000,225902.306746
4809.284224,5000,225990.11584
4937.80321,5000,226078.374649
4912.821767,5000,226166.274964
4865.406537,5000,226253.968531
4829.28195,5000,226342.036014
4711.975922,5000,226430.340607
4043.748589,5000,226518.221886
-240.38236,5000,226605.807429
238.983829,5000,226693.516431
2555.574229,5000,226780.962174
1331.952019,5000,226868.855842
1787.145121,5000,226956.858521
4919.574179,5000,227044.778635
4905.241433,5000,227132.846765
2651.54045,5000,227220.86843
4943.653607,5000,227308.723037
-421.168665,5000,227395.646533
-415.291805,5000,227483.333089
4948.613949,5000,227571.589713
4997.783026,5000,227660.191872
1379.491815,5000,227747.050486
3820.656363,5000,227835.171285
1383.166957,5000,227922.194693
2664.087949,5000,228009.734623
4814.127786,5000,228098.10452
4977.019564,5000,228185.883337
4967.121747,5000,228274.731508
4934.415719,5000,228362.783146
5110.172118,5000,228450.295916
3759.625372,5000,228537.975851
4602.421819,5000,228624.496486
4968.003339,5000,228712.354259
4515.504731,5000,228800.372135
1682.396614,5000,228888.315996
4979.864568,5000,228976.243986
4941.732625,5000,229064.06139
4836.254143,5000,229151.780772
5129.617184,5000,229239.257155
4831.785965,5000,229327.561681
4978.045822,5000,229415.447107
4989.326216,5000,229503.230279
4980.625808,5000,229591.429641
4946.345838,5000,229678.703051
4981.258296,5000,229766.403031
4955.18643,5000,229854.587913
4956.812141,5000,229942.528626
4985.527273,5000,230030.264054
4909.801633,5000,230118.019589
4936.144601,5000,230205.893126
4916.564145,5000,230293.207701
4825.513092,5000,230381.078213
4862.734219,5000,230468.587659
4772.013392,5000,230557.015194
4799.675068,5000,230645.308785
4398.061838,5000,230732.784118
4962.226475,5000,230820.174757
2235.584681,5000,230908.530587
4837.582402,5000,230997.060711
4970.760229,5000,231084.776018
4994.973354,5000,231172.973534
4993.818702,5000,231260.260848
5009.416507,5000,231348.294531
4948.557878,5000,231436.005932
4708.442402,5000,231523.62047
4921.36497,5000,231611.282531
4890.968963,5000,231699.320396
4939.622024,5000,231787.922011
4838.037351,5000,231877.141786
4655.190354,5000,231964.585352
4910.875858,5000,232052.819288
4755.959073,5000,232141.405866
5000.778306,5000,232228.515297
4988.697973,5000,232315.504559
4936.710145,5000,232403.144188
4346.197713,5000,232490.605859
4911.468715,5000,232578.194096
4488.651502,5000,232665.938167
5000.169612,5000,232753.715423
4986.754598,5000,232841.487092
4986.052113,5000,232929.412304
4969.290038,5000,233017.488937
4976.545069,5000,233104.691667
4912.567635,5000,233193.182178
4966.244226,5000,233280.95353
4238.04133,5000,233368.524614
4119.195357,5000,233456.18371
3753.105512,5000,233544.412117
4675.277113,5000,233632.982924
4999.920786,5000,233720.426631
4977.065875,5000,233808.276002
4979.185213,5000,233896.556398
4969.20044,5000,233984.667977
4982.981965,5000,234071.98624
4992.947091,5000,234159.524339
4959.60323,5000,234247.153642
5043.582414,5000,234334.133539
4963.954131,5000,234421.667328
5238.296739,5000,234509.941816
4704.495454,5000,234597.910366
4984.870373,5000,234685.940664
4964.010377,5000,234774.488071
4919.966077,5000,234861.629411
4101.203333,5000,234948.837059
4978.126422,5000,235036.779319
4217.873166,5000,235124.265552
4655.08691,5000,235212.228714
4967.008761,5000,235300.471649
4168.081298,5000,235387.98208
4959.58037,5000,235476.37135
4946.15503,5000,235564.070625
4776.06718,5000,235652.070081
4776.252841,5000,235739.642449
4229.70312,5000,235826.733714
4990.450266,5000,235914.112958
4708.739182,5000,236001.612198
4550.700892,5000,236088.835672
5109.163945,5000,236175.733047
4664.505681,5000,236263.441587
5080.763847,5000,236350.356811
4998.661212,5000,236437.960994
4848.31852,5000,236525.495574
4956.654525,5000,236612.47771
4543.600018,5000,236699.841695
4787.677022,5000,236787.713228
4582.324153,5000,236875.218713
4972.212801,5000,236962.996079
4849.291044,5000,237049.882702
4663.854377,5000,237136.799188
4984.85284,5000,237223.937286
4556.288336,5000,237310.728362
4962.136996,5000,237397.831369
4401.321052,5000,237485.33167
5004.324201,5000,237572.733858
4700.124731,5000,237662.647825
4389.837544,5000,237750.344245
4979.186892,5000,237838.463354
4991.089956,5000,237926.232463
5065.814832,5000,238013.312621
4765.663908,5000,238100.806894
4992.553787,5000,238188.112219
4981.649463,5000,238275.543536
4979.22047,5000,238363.455678
4975.355551,5000,238451.309785
4983.504592,5000,238540.352294
4497.908048,5000,238636.456495
4956.653714,5000,238727.500481
4989.795995,5000,238816.443848
4912.605577,5000,238904.079327
580.303862,5000,238991.809939
4581.687128,5000,239079.816416
4987.198625,5000,239167.291661
4967.072737,5000,239255.293158
4983.069624,5000,239343.382716
4970.028813,5000,239431.271153
4969.286618,5000,239518.909337
4318.199557,5000,239606.737699
5045.23599,5000,239694.039065
4343.923623,5000,239781.730442
4239.574831,5000,239868.3197
4236.236144,5000,239956.255003
4333.708759,5000,240043.668421
4372.37271,5000,240131.413945
4439.557543,5000,240218.980154
-181.793942,5000,240305.032021
-1592.634345,5000,240392.33725
-1652.078393,5000,240479.773793
4688.916536,5000,240567.67281
-69.607649,5000,240655.493212
-230.812715,5000,240742.688245
-1683.822337,5000,240829.685478
4401.350117,5000,240917.245572
3089.693136,5000,241004.660669
4339.023978,5000,241092.373606
3685.758041,5000,241181.453857
3688.705656,5000,241268.965022
-1489.774374,5000,241356.840329
4751.947279,5000,241444.59127
-899.665367,5000,241532.643408
3876.210641,5000,241620.989936
4124.595981,5000,241707.871924
4952.53414,5000,241795.156026
4555.361125,5000,241881.825877
-227.069565,5000,241969.457258
-198.802457,5000,242056.992588
4393.691085,5000,242144.345325
113.32279,5000,242232.462714
4475.166254,5000,242320.960704
4801.896342,5000,242407.81479
4513.303405,5000,242495.071833
5032.339062,5000,242582.603146
-535.998042,5000,242670.13306
5058.360918,5000,242757.917717
4718.545736,5000,242845.515234
4711.094082,5000,242933.092402
4956.567853,5000,243020.780872
1757.946769,5000,243108.661178
508.429206,5000,243196.124549
3808.714721,5000,243284.393013
4947.4656,5000,243372.625546
-1309.113303,5000,243460.15588
-267.053827,5000,243547.805068
2276.624789,5000,243635.49058
-1276.925432,5000,243722.967795
-669.88777,5000,243810.719997
4991.540987,5000,243898.320347
4965.376592,5000,243986.130105
5059.342804,5000,244073.97039
4912.015476,5000,244161.793408
5003.318942,5000,244249.605878
4953.25871,5000,244338.200128
-397.06177,5000,244426.295541
3443.918929,5000,244513.618842
4565.123696,5000,244602.197887
4987.168109,5000,244690.095975
2136.608065,5000,244777.966341
4504.5642,5000,244865.658577
4983.420127,5000,244953.500706
-1601.938097,5000,245041.459862
-1819.48124,5000,245129.290339
-1490.130522,5000,245216.492793
-1109.667014,5000,245304.461275
-230.07739,5000,245391.947326
-137.06817,5000,245479.729391
3763.036944,5000,245566.633682
4470.802259,5000,245653.870797
4784.796782,5000,245740.290794
-211.549013,5000,245826.472965
-1020.516165,5000,245913.305176
4921.1761,5000,246000.168242
-467.621887,5000,246086.417576
3855.78339,5000,246172.664381
-1458.33512,5000,246259.502352
-376.699682,5000,246345.705338
-1531.606157,5000,246431.036371
-1661.728552,5000,246517.499216
-1686.83697,5000,246602.626327
-1003.816939,5000,246687.563338
-1359.951791,5000,246773.170344
4981.416814,5000,246859.03139
3461.156247,5000,246944.954366
36.453917,5000,247031.344228
4801.62171,5000,247117.617012
3094.80326,5000,247205.461201
4577.157228,5000,247291.166153
4388.694255,5000,247377.497913
4391.232589,5000,247462.709795
31.370045,5000,247548.102521
-136.981681,5000,247634.156459
-181.076803,5000,247720.034477
-165.61303,5000,247805.420286
-169.798963,5000,247891.866116
31.570476,5000,247978.449106
4717.174948,5000,248064.186915
3925.440359,5000,248149.775802
-176.87761,5000,248235.784676
1213.266649,5000,248321.555446
4842.984738,5000,248407.843379
68.629244,5000,248493.209133
4763.335481,5000,248579.804168
724.923703,5000,248666.343159
-105.662149,5000,248752.345192
4848.116873,5000,248839.25544
4783.90323,5000,248926.593286
4926.489377,5000,249011.94536
898.121882,5000,249097.70353
2159.904196,5000,249182.570306
-37.53126,5000,249268.056146
4949.608149,5000,249354.906376
1175.584775,5000,249441.461699
4857.864857,5000,249527.865481
4880.844725,5000,249614.351291
81.59759,5000,249700.289172
-157.769163,5000,249786.381074
4861.750877,5000,249872.836469
-153.749952,5000,249958.394489
-304.070997,5000,250043.756489
-320.135626,5000,250129.94324
-288.775256,5000,250215.618188
-269.179049,5000,250302.537556
2600.958674,5000,250388.738358
4902.843591,5000,250475.932284
514.144726,5000,250561.890183
4844.761393,5000,250647.598503
-335.503347,5000,250735.056583
3451.619664,5000,250820.69434
4398.600644,5000,250907.853828
3846.940332,5000,250993.797267
4609.602177,5000,251079.72182
3425.491712,5000,251167.239625
3437.906558,5000,251254.287037
4214.985798,5000,251340.236602
4896.416342,5000,251426.443426
4965.460703,5000,251513.299052
4872.688754,5000,251599.526068
4785.244727,5000,251685.862176
4957.857986,5000,251772.737839
-399.324951,5000,251858.402439
4920.38982,5000,251944.468894
4812.622883,5000,252030.487558
4445.698221,5000,252116.696192
-71.46679,5000,252202.847057
4880.009896,5000,252289.291338
4844.049179,5000,252376.698113
4351.483002,5000,252463.617016
4916.411307,5000,252550.563767
3006.747633,5000,252636.511126
4179.597186,5000,252722.205608
3727.304412,5000,252807.143002
4429.996389,5000,252893.110752
4437.698072,5000,252979.647687
3798.9751,5000,253065.793628
4493.806218,5000,253152.606339
218.934684,5000,253238.975841
4811.515662,5000,253326.635831
4761.132551,5000,253413.372396
4321.207642,5000,253499.621772
4469.662736,5000,253586.893731
4820.055469,5000,253673.408354
4804.137146,5000,253759.521052
4878.867328,5000,253846.399889
-420.06265,5000,253932.605804
-329.190265,5000,254018.880598
-371.514421,5000,254105.071142
-373.58339,5000,254191.849726
-405.902844,5000,254278.370734
4071.403908,5000,254364.683346
4350.749502,5000,254450.743898
-218.867961,5000,254536.912905
-183.848321,5000,254622.210937
-328.366573,5000,254708.592724
1153.732134,5000,254796.275684
-389.700481,5000,254883.089806
-347.534231,5000,254970.156624
-288.70975,5000,255056.508727
-377.165074,5000,255142.086534
4713.764867,5000,255228.668333
780.464377,5000,255315.603249
4894.704399,5000,255401.800053
-58.1744,5000,255488.533047
979.24975,5000,255574.863074
4823.582587,5000,255662.510788
4707.743254,5000,255748.878892
4702.638812,5000,255835.372849
4699.298127,5000,255922.192415
4707.705844,5000,256009.70265
4839.269689,5000,256094.9425
4860.386507,5000,256181.267584
4857.800595,5000,256268.11161
4793.622678,5000,256354.939755
4810.258915,5000,256442.169417
4721.78075,5000,256528.191522
4774.242189,5000,256617.093531
